Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
2009-12-03,Bajra(Pearl Millet/Cumbu),28,Koppal,Local,Koppal,739,680,700,Karnataka,Local
2009-09-04,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Koppal,750,745,746,Karnataka,Local
2009-04-05,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Koppal,766,735,740,Karnataka,Local
2009-04-06,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Koppal,792,772,780,Karnataka,Local
2009-08-11,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Kustagi,716,716,716,Karnataka,Hybrid
2009-11-01,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Kustagi,781,781,781,Karnataka,Local
2009-08-02,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Kustagi,730,730,730,Karnataka,Local
2009-12-07,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Kustagi,702,702,702,Karnataka,Local
2009-07-03,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Yalburga,700,700,700,Karnataka,Hybrid
2009-04-08,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Yalburga,740,740,740,Karnataka,Hybrid
2009-12-11,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Yalburga,700,700,700,Karnataka,Hybrid
2009-07-12,Bajra(Pearl Millet/Cumbu),28,Koppal,FAQ,Yalburga,735,735,735,Karnataka,Hybrid
2009-02-02,Bajra(Pearl Millet/Cumbu),28,Raichur,FAQ,Lingasugur,768,742,747,Karnataka,Hybrid
2009-04-02,Bajra(Pearl Millet/Cumbu),28,Raichur,FAQ,Lingasugur,783,763,783,Karnataka,Hybrid
2009-05-02,Bajra(Pearl Millet/Cumbu),28,Raichur,FAQ,Lingasugur,750,750,750,Karnataka,Hybrid
2009-11-02,Bajra(Pearl Millet/Cumbu),28,Raichur,FAQ,Lingasugur,795,700,755,Karnataka,Hybrid
2009-04-04,Bajra(Pearl Millet/Cumbu),28,Raichur,FAQ,Lingasugur,882,820,850,Karnataka,Hybrid
2009-06-04,Bajra(Pearl Millet/Cumbu),28,Raichur,FAQ,Lingasugur,830,780,820,Karnataka,Hybrid
2009-05-10,Bajra(Pearl Millet/Cumbu),28,Raichur,FAQ,Lingasugur,883,710,720,Karnataka,Hybrid
2009-10-12,Bajra(Pearl Millet/Cumbu),28,Gandhinagar,FAQ,Mansa(Manas Veg Yard),1610,1125,1130,Gujarat,Other
2009-03-01,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,1030,685,857.5,Gujarat,Hybrid
2009-11-02,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,965,870,917.5,Gujarat,Hybrid
2009-03-03,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,1080,750,915,Gujarat,Hybrid
2009-02-04,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,1115,875,995,Gujarat,Hybrid
2009-06-04,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,1125,800,962.5,Gujarat,Hybrid
2009-02-05,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,1110,660,885,Gujarat,Hybrid
2009-02-06,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,835,675,755,Gujarat,Hybrid
2009-06-06,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,835,650,742.5,Gujarat,Hybrid
2009-12-06,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,880,775,827.5,Gujarat,Hybrid
2009-03-07,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,870,800,835,Gujarat,Hybrid
2009-06-07,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,890,675,782.5,Gujarat,Hybrid
2009-09-07,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,950,890,920,Gujarat,Hybrid
2009-11-07,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,920,875,897.5,Gujarat,Hybrid
2009-11-09,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,975,760,867.5,Gujarat,Hybrid
2009-02-10,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,975,750,862.5,Gujarat,Hybrid
2009-04-11,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,1145,905,1025,Gujarat,Hybrid
2009-02-12,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,1190,900,1050,Gujarat,Hybrid
2009-03-12,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,1115,1075,1100,Gujarat,Hybrid
2009-04-12,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,1120,1095,1110,Gujarat,Hybrid
2009-05-12,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,1155,1085,1125,Gujarat,Hybrid
2009-10-12,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,1185,985,1125,Gujarat,Hybrid
2009-11-12,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Kodinar,1245,985,1175,Gujarat,Hybrid
2009-06-04,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Una,925,900,910,Gujarat,Other
2009-12-05,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Una,885,875,880,Gujarat,Other
2009-07-11,Bajra(Pearl Millet/Cumbu),28,Gir Somnath,FAQ,Una,1055,1000,1025,Gujarat,Other
2009-07-05,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Dhrol,1115,900,1005,Gujarat,Other
2009-08-05,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Dhrol,1125,950,1035,Gujarat,Other
2009-03-06,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Dhrol,1050,900,975,Gujarat,Other
2009-08-06,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Dhrol,950,800,875,Gujarat,Other
2009-04-08,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Dhrol,850,750,800,Gujarat,Other
2009-08-08,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Dhrol,875,650,760,Gujarat,Other
2009-11-08,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Dhrol,920,500,710,Gujarat,Other
2009-04-09,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Dhrol,950,750,850,Gujarat,Other
2009-07-09,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Dhrol,1025,750,885,Gujarat,Other
2009-10-09,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Dhrol,970,750,860,Gujarat,Other
2009-09-02,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jam Jodhpur,155,110,140,Gujarat,Deshi
2009-09-04,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jam Jodhpur,200,150,175,Gujarat,Deshi
2009-04-05,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jam Jodhpur,210,155,190,Gujarat,Hybrid
2009-08-05,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jam Jodhpur,215,180,200,Gujarat,Hybrid
2009-01-06,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jam Jodhpur,175,150,160,Gujarat,Hybrid
2009-10-06,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jam Jodhpur,140,110,130,Gujarat,Hybrid
2009-11-07,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jam Jodhpur,172,120,145,Gujarat,Hybrid
2009-01-01,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,1030,585,808,Gujarat,Other
2009-02-01,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,900,660,780,Gujarat,Other
2009-05-01,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,890,800,845,Gujarat,Other
2009-06-01,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,875,750,813,Gujarat,Other
2009-04-02,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,945,850,898,Gujarat,Other
2009-07-02,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,900,750,825,Gujarat,Other
2009-10-02,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,980,775,875,Gujarat,Other
2009-06-03,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,980,825,905,Gujarat,Other
2009-11-04,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,1055,900,978,Gujarat,Other
2009-06-05,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,1140,970,1060,Gujarat,Other
2009-11-05,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,1080,950,1015,Gujarat,Other
2009-06-06,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,925,625,775,Gujarat,Other
2009-02-07,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,710,625,668,Gujarat,Other
2009-04-07,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,890,625,758,Gujarat,Other
2009-01-08,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,870,750,810,Gujarat,Other
2009-06-08,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,965,555,785,Gujarat,Other
2009-11-08,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,995,705,850,Gujarat,Other
2009-01-10,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,1085,860,973,Gujarat,Other
2009-03-11,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,1190,1145,1170,Gujarat,Other
2009-06-11,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,1335,1000,1170,Gujarat,Other
2009-12-11,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,1200,800,1050,Gujarat,Other
2009-01-12,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,1335,1060,1198,Gujarat,Other
2009-08-12,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,1230,1055,1150,Gujarat,Other
2009-09-12,Bajra(Pearl Millet/Cumbu),28,Jamnagar,FAQ,Jamnagar,950,800,875,Gujarat,Other
2009-02-01,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Junagadh,850,700,800,Gujarat,Local
2009-02-02,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Junagadh,850,750,800,Gujarat,Local
2009-05-03,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Junagadh,1040,700,850,Gujarat,Local
2009-10-04,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Junagadh,1110,1000,1025,Gujarat,Local
2009-11-04,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Junagadh,960,960,960,Gujarat,Local
2009-09-06,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Junagadh,970,750,825,Gujarat,Local
2009-10-07,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Junagadh,1100,900,1025,Gujarat,Local
2009-07-08,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Junagadh,1015,850,975,Gujarat,Local
2009-02-09,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Junagadh,1005,850,950,Gujarat,Local
2009-09-10,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Junagadh,1040,875,985,Gujarat,Local
2009-10-10,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Junagadh,1025,950,1000,Gujarat,Local
2009-07-11,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Junagadh,1215,900,1050,Gujarat,Local
2009-02-12,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Junagadh,1065,900,1000,Gujarat,Local
2009-12-12,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Junagadh,1140,950,1045,Gujarat,Local
2009-02-02,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,930,900,920,Gujarat,Hybrid
2009-09-02,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1025,900,1000,Gujarat,Hybrid
2009-04-03,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1050,1000,1030,Gujarat,Hybrid
2009-05-03,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1075,1025,1050,Gujarat,Hybrid
2009-07-05,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1150,950,1025,Gujarat,Hybrid
2009-04-06,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1050,950,1025,Gujarat,Hybrid
2009-12-06,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1025,950,1000,Gujarat,Hybrid
2009-03-07,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1025,950,1000,Gujarat,Hybrid
2009-11-08,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1025,1010,1020,Gujarat,Hybrid
2009-02-09,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1150,1075,1125,Gujarat,Hybrid
2009-05-10,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1100,1000,1075,Gujarat,Hybrid
2009-06-10,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1100,950,1050,Gujarat,Hybrid
2009-10-10,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1125,1000,1075,Gujarat,Hybrid
2009-03-11,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1150,1000,1100,Gujarat,Hybrid
2009-10-11,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1200,1100,1150,Gujarat,Hybrid
2009-02-12,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1200,1000,1100,Gujarat,Hybrid
2009-04-12,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1100,1000,1060,Gujarat,Hybrid
2009-05-12,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Mangrol,1200,1100,1160,Gujarat,Hybrid
2009-04-06,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Visavadar,1005,825,915,Gujarat,Other
2009-11-07,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Visavadar,975,815,895,Gujarat,Other
2009-06-08,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Visavadar,910,700,805,Gujarat,Other
2009-07-09,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Visavadar,945,755,850,Gujarat,Other
2009-12-09,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Visavadar,920,840,880,Gujarat,Other
2009-05-11,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Visavadar,930,700,815,Gujarat,Other
2009-10-11,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Visavadar,1060,870,965,Gujarat,Other
2009-11-12,Bajra(Pearl Millet/Cumbu),28,Junagarh,FAQ,Visavadar,1175,975,1075,Gujarat,Other
2009-12-11,Bajra(Pearl Millet/Cumbu),28,Kachchh,FAQ,Rapar,230,228,229,Gujarat,Other
2009-01-01,Bajra(Pearl Millet/Cumbu),28,Kheda,FAQ,Balasinor,650,625,630,Gujarat,Other
2009-05-01,Bajra(Pearl Millet/Cumbu),28,Kheda,FAQ,Balasinor,650,625,630,Gujarat,Other
2009-05-05,Bajra(Pearl Millet/Cumbu),28,Kheda,FAQ,Balasinor,1025,1000,1020,Gujarat,Other
2009-08-05,Bajra(Pearl Millet/Cumbu),28,Kheda,FAQ,Balasinor,975,950,960,Gujarat,Other
2009-02-09,Bajra(Pearl Millet/Cumbu),28,Kheda,FAQ,Balasinor,950,900,920,Gujarat,Other
2009-02-10,Bajra(Pearl Millet/Cumbu),28,Kheda,FAQ,Balasinor,900,850,870,Gujarat,Other
2009-03-10,Bajra(Pearl Millet/Cumbu),28,Kheda,FAQ,Balasinor,900,850,875,Gujarat,Other
2009-04-10,Bajra(Pearl Millet/Cumbu),28,Kheda,FAQ,Balasinor,900,850,875,Gujarat,Other
2009-01-11,Bajra(Pearl Millet/Cumbu),28,Kheda,FAQ,Balasinor,975,925,950,Gujarat,Other
2009-10-04,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,1100,900,1000,Gujarat,Other
2009-01-05,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,1175,750,1175,Gujarat,Other
2009-08-05,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,1050,900,1000,Gujarat,Other
2009-09-06,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,850,650,775,Gujarat,Other
2009-10-06,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,875,725,775,Gujarat,Other
2009-06-08,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,918.75,750,900,Gujarat,Other
2009-07-08,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,990,850,950,Gujarat,Other
2009-10-08,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,1032.5,950,1000,Gujarat,Other
2009-02-09,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,1040,1000,1025,Gujarat,Other
2009-07-09,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,1050,850,1030,Gujarat,Other
2009-09-09,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,1025,655,975,Gujarat,Other
2009-10-09,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,1040,800,1000,Gujarat,Other
2009-06-10,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,1010,815,960,Gujarat,Other
2009-08-10,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,1075,750,1010,Gujarat,Other
2009-09-10,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,1025,925,965,Gujarat,Other
2009-07-11,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,1200,1000,1075,Gujarat,Other
2009-10-11,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,1200,1000,1100,Gujarat,Other
2009-05-12,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana,1250,950,1075,Gujarat,Other
2009-07-03,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),1065,850,1000,Gujarat,Other
2009-02-04,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),1025,850,975,Gujarat,Other
2009-04-04,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),1050,840,900,Gujarat,Other
2009-08-04,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),1030,895,975,Gujarat,Other
2009-04-05,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),1215,1165,1175,Gujarat,Other
2009-12-05,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),1125,1050,1100,Gujarat,Other
2009-12-06,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),850,795,830,Gujarat,Other
2009-01-07,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),835,775,805,Gujarat,Other
2009-08-07,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),940,900,920,Gujarat,Other
2009-07-08,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),925,900,910,Gujarat,Other
2009-10-08,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),1000,960,970,Gujarat,Other
2009-05-09,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),1015,975,985,Gujarat,Other
2009-09-11,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),1610,1165,1550,Gujarat,Other
2009-09-12,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),1705,1175,1240,Gujarat,Other
2009-11-12,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Mehsana(Jornang),1675,1165,1200,Gujarat,Other
2009-03-01,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Vijapur,815,725,790,Gujarat,Other
2009-09-06,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Vijapur,790,700,770,Gujarat,Other
2009-02-10,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Vijapur,975,940,960,Gujarat,Other
2009-05-11,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Vijapur,1200,1075,1175,Gujarat,Other
2009-06-11,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Vijapur,1200,1000,1160,Gujarat,Other
2009-07-12,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Vijapur,840,830,835,Gujarat,Other
2009-01-01,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Visnagar,885,650,775,Gujarat,Other
2009-02-01,Bajra(Pearl Millet/Cumbu),28,Mehsana,FAQ,Visnagar,885,650,770,Gujarat,Other
